"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",7.401,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",7.471,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",8.219,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",8.248,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",8.709,
"BOL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",9.086,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1.795,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1.816,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1.845,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1.839,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",1.894,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1.954,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.015,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.066,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2.167,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.009,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.177,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.072,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.335,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.456,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.677,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.663,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.553,
"BWA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2.667,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",6.35,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",6.425,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",6.759,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",7.034,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",7.259,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",7.315,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",6.758,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",6.368,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",6.424,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",6.949,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.005,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.348,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",7.672,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",8.033,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",8.714,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",9.173,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",9.361,
"CMR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",9.441,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",0.711,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",0.796,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",0.802,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",0.946,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",1.01,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1.086,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",1.419,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",1.259,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",1.348,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",1.539,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",1.676,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.232,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.559,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.692,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.666,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.801,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.917,
"COG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2.919,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.874,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.891,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.054,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.262,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.872,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.873,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",4.21,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.445,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.468,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.51,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.55,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",4.577,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",4.746,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",5,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.073,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.936,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",4.875,
"CRI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.779,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",6.791,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",6.531,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",6.981,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",6.6,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",9.301,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",9.62,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",9.46,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",10.182,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",10.234,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",9.379,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",8.312,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",9.473,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",10.377,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",10.685,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",10.761,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",9.692,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",10.179,
"CIV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",10.496,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",12.738,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",12.446,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",11.597,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",11.539,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",11.278,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",10.67,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",10.654,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",10.141,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",10.768,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",10.426,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",11.308,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",10.968,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",11.201,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",10.638,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",10.813,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",11.036,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",10.841,
"CUB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",10.383,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",19.717,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",20.369,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",19.566,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",20.029,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",20.497,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",21.336,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",21.55,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",18.306,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",20.17,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",15.633,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",14.799,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",11.111,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",11.488,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",8.787,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",9.604,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",7.837,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",8.821,
"PRK","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",15.233,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",13.909,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",14.376,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",14.877,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",15.433,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",16.049,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",16.67,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",17.302,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",17.932,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",18.595,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",19.153,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",19.866,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",21.072,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",26.038,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",27.365,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",28.724,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",28.892,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",29.614,
"COD","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",29.77,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",7.35,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",7.148,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",7.809,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",7.04,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",6.823,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",7.122,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",7.404,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",7.681,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",7.396,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",7.209,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.595,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.758,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",7.97,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",7.771,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",7.693,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",8.326,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",8.891,
"DOM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",8.794,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",8.105,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",8.631,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",9.319,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",10.28,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",10.565,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",11.453,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",11.244,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",12.349,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",10.927,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",12.138,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",12.87,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",13.526,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",13.413,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",14.219,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",15.557,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",15.005,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",14.379,
"ECU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",14.804,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.192,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.39,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.487,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.733,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.769,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.867,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",4.123,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.174,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.234,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.17,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.23,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",4.217,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",4.289,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",4.052,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",4,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.17,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",4.259,
"SLV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.192,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",0.709,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",0.746,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",0.718,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",0.825,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",0.698,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",0.703,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",0.663,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",0.671,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",0.674,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",0.707,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",0.733,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",0.776,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",0.796,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",0.802,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",0.823,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",0.844,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",0.866,
"ERI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",0.876,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1.471,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1.579,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1.906,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.241,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.601,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.035,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.413,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.765,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.143,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.533,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",5.085,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",4.09,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",3.61,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",5.308,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.157,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",5.209,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",5.227,
"GAB","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.964,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",7.205,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",7.393,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8.473,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",8.646,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",8.912,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",9.117,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",9.181,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",9.836,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",9.571,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",10.255,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",10.355,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",10.567,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",11.078,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",11.372,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",11.861,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",12.575,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",13.561,
"GTM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",13.57,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.001,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.237,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.391,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.683,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.992,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.958,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",4.317,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.619,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.692,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.634,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.7,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",5.188,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",5.327,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",5.36,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.467,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",5.951,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",5.979,
"HND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",5.133,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",26.635,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",29.832,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",28.425,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.182,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",27.033,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",26.966,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",26.218,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",25.812,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",27.879,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",29.931,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",33.038,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",36.194,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",40.05,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",41.486,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",39.573,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",37.499,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",40.328,
"IRQ","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",46.645,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.493,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.563,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.41,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.559,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.578,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.503,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.973,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.015,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.211,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.584,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.407,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.55,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.464,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2.589,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2.522,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.532,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.807,
"JAM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2.59,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",4.866,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",4.817,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",5.06,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",5.173,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",6.218,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",6.677,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",6.854,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",7.209,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",7.069,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",7.458,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.103,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.065,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",7.849,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",7.727,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",8.178,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",8.623,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",8.882,
"JOR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",9.385,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",14.104,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",14.289,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",14.499,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",14.597,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",15.549,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",16.171,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",16.924,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",17.286,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",17.826,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",18.972,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",19.497,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",20.234,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",20.39,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",21.43,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",23.291,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",25.47,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",26.234,
"KEN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",27.119,
"KWT","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",18.558,
